Date;Heures;Consommation;Prévision J-1;Prévision J;Fioul;Charbon;Gaz;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Ech. physiques;Taux de Co2
2020-05-27;21:00;41753;42100;42100;81;346;2905;34695;3477;136;10217;-7;1120;-11217;32
2020-05-27;21:15;;41950;41950;;;;;;;;;;;
2020-05-27;21:30;41446;41800;41800;81;334;2835;34676;3717;20;9689;-7;1119;-11017;32
2020-05-27;21:45;;42050;42050;;;;;;;;;;;
2020-05-27;22:00;41664;42300;42300;81;330;2819;34591;4164;1;9369;-7;1131;-10815;31
2020-05-27;22:15;;43100;43100;;;;;;;;;;;
2020-05-27;22:30;43051;43900;43900;81;324;2899;34639;4525;1;9353;-7;1140;-9903;32
2020-05-27;22:45;;44850;44850;;;;;;;;;;;
2020-05-27;23:00;45322;45800;45800;82;329;2904;34628;4871;1;10349;-7;1143;-8977;31
2020-05-27;23:15;;45650;45650;;;;;;;;;;;
2020-05-27;23:30;44790;45500;45500;81;348;2963;34703;5059;1;9753;-55;1140;-9202;32
2020-05-27;23:45;;44900;44900;;;;;;;;;;;
2020-05-28;00:00;44357;44300;43900;82;307;2875;34554;5172;0;9284;-71;1139;-8985;31
2020-05-28;00:15;;43150;42800;;;;;;;;;;;
2020-05-28;00:30;42319;42000;41700;81;347;2675;33747;5273;0;8646;-132;1134;-9452;31
2020-05-28;00:45;;40900;40450;;;;;;;;;;;
2020-05-28;01:00;39605;39800;39200;81;338;1791;33690;5318;0;7499;-193;1140;-10059;26
2020-05-28;01:15;;39900;39450;;;;;;;;;;;
2020-05-28;01:30;39083;40000;39700;81;353;1594;33769;5194;0;7432;-107;1111;-10343;25
2020-05-28;01:45;;39600;39200;;;;;;;;;;;
2020-05-28;02:00;38386;39200;38700;81;345;1581;33223;5127;0;7365;-72;1128;-10392;25
2020-05-28;02:15;;38450;38000;;;;;;;;;;;
2020-05-28;02:30;37697;37700;37300;80;350;1435;32036;4939;0;7593;-61;1149;-9825;25
2020-05-28;02:45;;37000;36700;;;;;;;;;;;
2020-05-28;03:00;36130;36300;36100;80;320;1400;32114;4790;0;6971;-112;1153;-10587;24
2020-05-28;03:15;;35950;35550;;;;;;;;;;;
2020-05-28;03:30;35090;35600;35000;80;317;1397;31238;4616;0;6634;-125;1159;-10226;25
2020-05-28;03:45;;35250;34750;;;;;;;;;;;
2020-05-28;04:00;34409;34900;34500;80;338;1414;31627;4406;0;6541;-1022;1167;-10142;26
2020-05-28;04:15;;34750;34300;;;;;;;;;;;
2020-05-28;04:30;34281;34600;34100;80;349;1449;32150;4171;0;6609;-1977;1165;-9713;27
2020-05-28;04:45;;34700;34350;;;;;;;;;;;
2020-05-28;05:00;34177;34800;34600;80;349;1464;32123;4022;0;6605;-1977;1166;-9655;27
2020-05-28;05:15;;35300;34950;;;;;;;;;;;
2020-05-28;05:30;35194;35800;35300;80;349;1601;32395;3963;0;6584;-1656;1153;-9274;28
2020-05-28;05:45;;36200;35650;;;;;;;;;;;
2020-05-28;06:00;35676;36600;36000;80;348;1599;32765;3903;0;6640;-1487;1148;-9320;28
2020-05-28;06:15;;37300;36500;;;;;;;;;;;
2020-05-28;06:30;37104;38000;37000;80;312;1467;32643;3827;41;6880;-86;1133;-9194;25
2020-05-28;06:45;;38900;38000;;;;;;;;;;;
2020-05-28;07:00;38670;39800;39000;82;352;1693;33327;3640;222;7082;-8;1134;-8855;27
2020-05-28;07:15;;40750;39950;;;;;;;;;;;
2020-05-28;07:30;40783;41700;40900;82;323;1628;33431;3371;574;8926;-7;1138;-8683;25
2020-05-28;07:45;;42600;41800;;;;;;;;;;;
2020-05-28;08:00;42486;43500;42700;81;304;1583;33916;2863;1189;10388;-7;1130;-8962;23
2020-05-28;08:15;;44250;43450;;;;;;;;;;;
2020-05-28;08:30;44063;45000;44200;88;310;1698;34373;2454;2025;11303;-9;1107;-9286;23
2020-05-28;08:45;;45500;44600;;;;;;;;;;;
2020-05-28;09:00;45131;46000;45000;124;303;1654;34567;2241;2926;11366;-7;1115;-9158;23
2020-05-28;09:15;;46300;45400;;;;;;;;;;;
2020-05-28;09:30;45921;46600;45800;124;301;1679;34613;2104;3790;11157;-7;1111;-8952;23
2020-05-28;09:45;;46600;46050;;;;;;;;;;;
2020-05-28;10:00;46436;46600;46300;125;297;1619;34512;2083;4599;10580;-7;1071;-8441;22
2020-05-28;10:15;;46700;46450;;;;;;;;;;;
2020-05-28;10:30;46846;46800;46600;82;302;1652;34507;2146;5275;10468;-7;1097;-8674;21
2020-05-28;10:45;;46950;46650;;;;;;;;;;;
2020-05-28;11:00;47225;47100;46700;82;299;1652;34447;2389;5877;9570;-8;1100;-8184;21
2020-05-28;11:15;;47500;47200;;;;;;;;;;;
2020-05-28;11:30;47713;47900;47700;81;297;1618;34306;2677;6349;9214;-24;1094;-7900;21
2020-05-28;11:45;;48750;48400;;;;;;;;;;;
2020-05-28;12:00;48957;49600;49100;80;300;1655;34400;2875;6715;9241;-52;1101;-7359;21
2020-05-28;12:15;;49400;48950;;;;;;;;;;;
2020-05-28;12:30;49527;49200;48800;81;297;1616;34257;2968;6959;8733;-76;1098;-6405;21
2020-05-28;12:45;;49850;49450;;;;;;;;;;;
2020-05-28;13:00;49641;50500;50100;81;297;1589;34118;3108;7106;8379;-75;1103;-6066;21
2020-05-28;13:15;;49300;48900;;;;;;;;;;;
2020-05-28;13:30;48558;48100;47700;80;303;1870;34292;3226;7192;8549;-75;1099;-7977;22
2020-05-28;13:45;;47950;47650;;;;;;;;;;;
2020-05-28;14:00;48205;47800;47600;80;299;1675;34220;3364;7198;8115;-100;1102;-7748;21
2020-05-28;14:15;;47800;47650;;;;;;;;;;;
2020-05-28;14:30;47884;47800;47700;80;323;1720;34319;3595;7110;8017;-255;1089;-8113;22
2020-05-28;14:45;;47250;46900;;;;;;;;;;;
2020-05-28;15:00;47105;46700;46100;80;305;1696;34086;3684;6991;7371;-255;1096;-7951;22
2020-05-28;15:15;;46250;45750;;;;;;;;;;;
2020-05-28;15:30;46380;45800;45400;81;306;1710;34131;3772;6830;7338;-21;1106;-8875;22
2020-05-28;15:45;;45450;45000;;;;;;;;;;;
2020-05-28;16:00;45821;45100;44600;80;306;1490;34107;3896;6486;7762;-409;1100;-8997;21
2020-05-28;16:15;;44750;44250;;;;;;;;;;;
2020-05-28;16:30;45048;44400;43900;81;307;1485;34088;3877;6115;7811;-409;1113;-9420;21
2020-05-28;16:45;;44250;43700;;;;;;;;;;;
2020-05-28;17:00;44607;44100;43500;81;306;1491;34063;3955;5587;7821;-21;1115;-9790;21
2020-05-28;17:15;;43700;43300;;;;;;;;;;;
2020-05-28;17:30;44104;43300;43100;81;349;1983;34165;4053;4967;8191;-30;1116;-10772;25
2020-05-28;17:45;;43350;43000;;;;;;;;;;;
2020-05-28;18:00;44019;43400;42900;82;374;2004;34259;4196;4240;8492;-37;1126;-10716;25
2020-05-28;18:15;;43600;43200;;;;;;;;;;;
2020-05-28;18:30;44269;43800;43500;82;341;2070;34145;4430;3440;8724;-23;1126;-10067;25
2020-05-28;18:45;;44350;44100;;;;;;;;;;;
2020-05-28;19:00;45192;44900;44700;81;366;2180;34137;4588;2551;10121;-12;1128;-9949;26
2020-05-28;19:15;;44850;44650;;;;;;;;;;;
2020-05-28;19:30;45261;44800;44600;81;327;2200;34341;4663;1668;11026;-12;1139;-10171;26
2020-05-28;19:45;;44450;44200;;;;;;;;;;;
2020-05-28;20:00;44729;44100;43800;80;318;2405;34411;4548;906;11632;-12;1150;-10709;27
2020-05-28;20:15;;43500;43200;;;;;;;;;;;
2020-05-28;20:30;43159;42900;42600;81;321;2185;34349;4301;404;11294;-12;1158;-10923;26
2020-05-28;20:45;;42450;42150;;;;;;;;;;;
2020-05-28;21:00;41857;42000;41700;80;343;2187;34404;4269;143;10485;-12;1157;-11201;27
2020-05-28;21:15;;41850;41500;;;;;;;;;;;
2020-05-28;21:30;41404;41700;41300;81;301;2120;34301;4595;22;9675;-11;1169;-10848;26
2020-05-28;21:45;;41700;41300;;;;;;;;;;;
2020-05-28;22:00;41596;41700;41300;81;302;2043;34155;5289;2;9251;-12;1171;-10684;26
2020-05-28;22:15;;42700;42250;;;;;;;;;;;
2020-05-28;22:30;43073;43700;43200;80;307;2069;34201;5899;2;9391;-12;1180;-10043;26
2020-05-28;22:45;;44650;44150;;;;;;;;;;;
2020-05-28;23:00;45513;45600;45100;81;306;2243;34325;6312;2;10846;-12;1182;-9771;26
2020-05-28;23:15;;45500;45000;;;;;;;;;;;
2020-05-28;23:30;44880;45400;44900;80;329;2273;34640;6567;1;9619;-12;1185;-9803;27
2020-05-28;23:45;;44500;44250;;;;;;;;;;;
2020-05-29;00:00;44369;43600;43600;80;298;2223;34606;6702;1;9399;-38;1186;-10088;26
2020-05-29;00:15;;42400;42500;;;;;;;;;;;
2020-05-29;00:30;42300;41200;41400;81;353;1703;34836;6698;1;9666;-92;1176;-12121;24
2020-05-29;00:45;;40200;40400;;;;;;;;;;;
2020-05-29;01:00;39699;39200;39400;80;349;1215;34731;6631;1;7987;-208;1179;-12266;21
2020-05-29;01:15;;39250;39500;;;;;;;;;;;
2020-05-29;01:30;39082;39300;39600;80;347;1398;34504;6615;0;7513;-208;1179;-12344;23
2020-05-29;01:45;;39000;39050;;;;;;;;;;;
2020-05-29;02:00;38444;38700;38500;78;319;1396;34266;6654;0;7110;-143;1143;-12379;22
2020-05-29;02:15;;37950;38000;;;;;;;;;;;
2020-05-29;02:30;37675;37200;37500;78;343;1393;33870;6679;0;7277;-1115;1142;-11993;23
2020-05-29;02:45;;36500;36800;;;;;;;;;;;
2020-05-29;03:00;36194;35800;36100;78;332;1206;33487;6458;0;7186;-1599;1142;-12097;23
2020-05-29;03:15;;35350;35550;;;;;;;;;;;
2020-05-29;03:30;35345;34900;35000;78;375;1254;32307;6318;0;7229;-1597;1136;-11755;24
2020-05-29;03:45;;34650;34700;;;;;;;;;;;
2020-05-29;04:00;34565;34400;34400;79;352;1221;32062;6156;0;7290;-1599;1148;-12143;24
2020-05-29;04:15;;34200;34200;;;;;;;;;;;
2020-05-29;04:30;34264;34000;34000;80;350;1215;32089;5883;0;7175;-1835;1144;-11838;24
2020-05-29;04:45;;34150;34350;;;;;;;;;;;
2020-05-29;05:00;34265;34300;34700;79;352;1190;32177;5692;0;6985;-2136;1145;-11217;24
2020-05-29;05:15;;34700;34950;;;;;;;;;;;
2020-05-29;05:30;35221;35100;35200;80;355;1228;32220;5564;0;6936;-2121;1145;-10185;25
2020-05-29;05:45;;35350;35450;;;;;;;;;;;
2020-05-29;06:00;35517;35600;35700;79;330;1249;32838;5410;0;6978;-1655;1146;-10858;24
2020-05-29;06:15;;36200;36300;;;;;;;;;;;
2020-05-29;06:30;37055;36800;36900;79;348;1381;33913;5345;41;7093;-1588;1127;-10684;24
2020-05-29;06:45;;37600;37900;;;;;;;;;;;
2020-05-29;07:00;38787;38400;38900;81;376;1753;34751;5143;226;7209;-1425;1131;-10457;27
2020-05-29;07:15;;39200;39800;;;;;;;;;;;
2020-05-29;07:30;40484;40000;40700;81;331;2418;34708;4555;583;7687;-48;1129;-10960;29
2020-05-29;07:45;;40950;41550;;;;;;;;;;;
2020-05-29;08:00;42293;41900;42400;81;380;2545;35084;3585;1224;8507;-44;1120;-10190;30
2020-05-29;08:15;;42700;43250;;;;;;;;;;;
2020-05-29;08:30;43841;43500;44100;81;356;2447;34889;2793;2070;9806;-43;1117;-9676;29
2020-05-29;08:45;;44100;44450;;;;;;;;;;;
2020-05-29;09:00;44704;44700;44800;81;348;2386;34900;2278;2978;10006;-43;1111;-9342;28
2020-05-29;09:15;;45200;45300;;;;;;;;;;;
2020-05-29;09:30;45705;45700;45800;81;333;2387;35125;2115;3850;10320;-43;1106;-9569;27
2020-05-29;09:45;;45750;45850;;;;;;;;;;;
2020-05-29;10:00;46041;45800;45900;81;440;2324;35219;2184;4607;9700;-43;1118;-9589;28
2020-05-29;10:15;;45900;45950;;;;;;;;;;;
2020-05-29;10:30;46382;46000;46000;81;491;2248;35216;2390;5194;8823;-43;1117;-9135;29
2020-05-29;10:45;;46100;46100;;;;;;;;;;;
2020-05-29;11:00;46671;46200;46200;81;477;2215;34937;2793;5750;8442;-43;1122;-9103;28
2020-05-29;11:15;;46500;46550;;;;;;;;;;;
2020-05-29;11:30;47285;46800;46900;80;480;2227;34807;3589;6155;8516;-43;1131;-9658;28
2020-05-29;11:45;;47600;47600;;;;;;;;;;;
2020-05-29;12:00;48221;48400;48300;80;430;2244;34820;4194;6515;8346;-55;1137;-9491;27
2020-05-29;12:15;;48100;48050;;;;;;;;;;;
2020-05-29;12:30;48999;47800;47800;80;315;2231;34895;4364;6850;8278;-79;1146;-9083;25
2020-05-29;12:45;;48600;48500;;;;;;;;;;;
2020-05-29;13:00;48987;49400;49200;80;330;2254;34740;4344;6894;8417;-106;1144;-9110;25
2020-05-29;13:15;;48300;48150;;;;;;;;;;;
2020-05-29;13:30;47869;47200;47100;80;354;2314;34978;4346;6971;8583;-111;1145;-10791;25
2020-05-29;13:45;;47100;47000;;;;;;;;;;;
2020-05-29;14:00;47182;47000;46900;80;343;2280;34737;4369;6906;8164;-112;1137;-10723;25
2020-05-29;14:15;;47050;47050;;;;;;;;;;;
2020-05-29;14:30;46961;47100;47200;80;367;2334;34843;4354;6936;7759;-113;1138;-10738;26
2020-05-29;14:45;;46400;46450;;;;;;;;;;;
2020-05-29;15:00;46001;45700;45700;82;352;2302;34731;4273;6728;7634;-61;1149;-11189;26
2020-05-29;15:15;;45300;45350;;;;;;;;;;;
2020-05-29;15:30;45342;44900;45000;81;354;2190;34548;4382;6471;7617;-58;1160;-11403;26
2020-05-29;15:45;;44450;44550;;;;;;;;;;;
2020-05-29;16:00;44789;44000;44100;81;365;2024;34758;4437;6186;7915;-782;1147;-11344;25
2020-05-29;16:15;;43650;43800;;;;;;;;;;;
2020-05-29;16:30;43828;43300;43500;81;365;1911;34862;4448;5741;7825;-987;1151;-11568;25
2020-05-29;16:45;;43050;43250;;;;;;;;;;;
2020-05-29;17:00;43190;42800;43000;82;390;1991;34737;4476;5207;7865;-1113;1149;-11594;26
2020-05-29;17:15;;42500;42750;;;;;;;;;;;
2020-05-29;17:30;42896;42200;42500;82;346;2003;34734;4573;4594;8152;-1694;1146;-11041;25
2020-05-29;17:45;;42050;42350;;;;;;;;;;;
2020-05-29;18:00;42873;41900;42200;81;350;2346;34654;4561;3885;8679;-1578;1146;-11251;28
2020-05-29;18:15;;42300;42500;;;;;;;;;;;
2020-05-29;18:30;42943;42700;42800;83;317;2311;34531;4564;3169;9040;-331;1139;-11879;26
2020-05-29;18:45;;43250;43200;;;;;;;;;;;
2020-05-29;19:00;43563;43800;43600;81;357;1944;34871;4575;2393;9738;-8;1156;-11542;25
2020-05-29;19:15;;43500;43550;;;;;;;;;;;
2020-05-29;19:30;43232;43200;43500;84;328;1897;34893;4577;1605;10562;-7;1168;-11873;24
2020-05-29;19:45;;42950;43250;;;;;;;;;;;
2020-05-29;20:00;42665;42700;43000;81;325;1880;35050;4387;922;10903;-7;1177;-12053;24
2020-05-29;20:15;;41950;42200;;;;;;;;;;;
2020-05-29;20:30;41489;41200;41400;82;360;1762;35192;4020;431;10405;-18;1173;-11917;25
2020-05-29;20:45;;40650;40850;;;;;;;;;;;
2020-05-29;21:00;40517;40100;40300;82;339;1730;35317;3891;153;10341;-7;1176;-12504;24
2020-05-29;21:15;;40000;40150;;;;;;;;;;;
2020-05-29;21:30;40293;39900;40000;82;344;1702;35335;4154;24;10063;-9;1183;-12585;24
2020-05-29;21:45;;40000;40100;;;;;;;;;;;
2020-05-29;22:00;40615;40100;40200;81;341;1705;35318;4604;2;9935;-7;1192;-12556;24
2020-05-29;22:15;;41150;41200;;;;;;;;;;;
2020-05-29;22:30;41981;42200;42200;81;315;1624;35298;5080;1;9606;-7;1196;-11212;23
2020-05-29;22:45;;43350;43350;;;;;;;;;;;
2020-05-29;23:00;44349;44500;44500;81;338;1660;35113;5299;1;10979;-7;1203;-10318;23
2020-05-29;23:15;;44400;44400;;;;;;;;;;;
2020-05-29;23:30;43988;44300;44300;81;347;1618;34235;5377;1;10560;-7;1201;-9424;24
2020-05-29;23:45;;43700;43700;;;;;;;;;;;
2020-05-30;00:00;43538;43100;43100;81;314;1667;33863;5299;1;10400;-7;1203;-9283;24
2020-05-30;00:15;;42050;41700;;;;;;;;;;;
2020-05-30;00:30;41403;41000;40300;81;354;1525;34657;5167;1;9798;-27;1205;-11358;23
2020-05-30;00:45;;39750;39200;;;;;;;;;;;
2020-05-30;01:00;38651;38500;38100;81;321;1249;33392;5020;0;8589;-45;1207;-11164;22
2020-05-30;01:15;;38550;38250;;;;;;;;;;;
2020-05-30;01:30;38011;38600;38400;81;358;1213;33417;4857;0;8508;-103;1206;-11526;23
2020-05-30;01:45;;38300;38000;;;;;;;;;;;
2020-05-30;02:00;37181;38000;37600;79;343;1234;33203;4649;0;8241;-103;1207;-11673;23
2020-05-30;02:15;;37250;36800;;;;;;;;;;;
2020-05-30;02:30;36423;36500;36000;80;369;1141;32988;4497;0;8124;-116;1198;-11856;23
2020-05-30;02:45;;35600;35250;;;;;;;;;;;
2020-05-30;03:00;34836;34700;34500;80;357;1066;32256;4361;0;7602;-117;1206;-11974;23
2020-05-30;03:15;;34200;33950;;;;;;;;;;;
2020-05-30;03:30;33787;33700;33400;79;373;1107;31633;4252;0;8210;-73;1207;-13000;24
2020-05-30;03:45;;33400;32950;;;;;;;;;;;
2020-05-30;04:00;32850;33100;32500;79;307;1027;31528;4092;0;7723;-68;1202;-13040;22
2020-05-30;04:15;;32750;32250;;;;;;;;;;;
2020-05-30;04:30;32297;32400;32000;80;308;910;31612;3946;0;7232;-529;1197;-12459;22
2020-05-30;04:45;;32200;31900;;;;;;;;;;;
2020-05-30;05:00;32011;32000;31800;79;308;883;31643;3872;0;7308;-812;1197;-12467;22
2020-05-30;05:15;;32150;31900;;;;;;;;;;;
2020-05-30;05:30;32181;32300;32000;80;308;875;31996;3840;0;7413;-1187;1197;-12339;21
2020-05-30;05:45;;32200;31900;;;;;;;;;;;
2020-05-30;06:00;31881;32100;31800;80;310;843;31907;3842;0;7045;-1188;1190;-12148;21
2020-05-30;06:15;;32200;31900;;;;;;;;;;;
2020-05-30;06:30;32044;32300;32000;80;310;869;31764;3780;42;7133;-1273;1193;-11853;22
2020-05-30;06:45;;32650;32250;;;;;;;;;;;
2020-05-30;07:00;32572;33000;32500;80;310;855;32083;3639;218;7273;-1510;1193;-11569;21
2020-05-30;07:15;;33450;33000;;;;;;;;;;;
2020-05-30;07:30;33391;33900;33500;79;310;1025;31684;3345;566;7326;-1510;1199;-10634;23
2020-05-30;07:45;;34400;34000;;;;;;;;;;;
2020-05-30;08:00;34344;34900;34500;80;310;1030;31930;2593;1170;7417;-1012;1192;-10367;23
2020-05-30;08:15;;35650;35300;;;;;;;;;;;
2020-05-30;08:30;35794;36400;36100;80;311;836;31985;1814;1974;7462;-1006;1192;-8853;21
2020-05-30;08:45;;37200;36800;;;;;;;;;;;
2020-05-30;09:00;37125;38000;37500;80;310;662;31933;1392;2867;7453;-680;1185;-8078;19
2020-05-30;09:15;;38550;38100;;;;;;;;;;;
2020-05-30;09:30;38349;39100;38700;81;308;680;31595;1298;3740;7159;-681;1189;-7019;19
2020-05-30;09:45;;39400;39100;;;;;;;;;;;
2020-05-30;10:00;39344;39700;39500;81;229;670;31036;1353;4528;7055;-682;1187;-6112;17
2020-05-30;10:15;;39950;39700;;;;;;;;;;;
2020-05-30;10:30;39746;40200;39900;80;152;626;31101;1508;5242;6752;-681;1186;-6221;15
2020-05-30;10:45;;40500;40050;;;;;;;;;;;
2020-05-30;11:00;40212;40800;40200;81;4;672;30085;1923;5822;6795;-1376;1183;-4974;13
2020-05-30;11:15;;41050;40300;;;;;;;;;;;
2020-05-30;11:30;40733;41300;40400;80;2;639;29038;2707;6233;6301;-2024;1182;-3425;13
2020-05-30;11:45;;42150;41450;;;;;;;;;;;
2020-05-30;12:00;41952;43000;42500;80;2;665;28568;3363;6568;6351;-2019;1184;-2810;13
2020-05-30;12:15;;42950;42300;;;;;;;;;;;
2020-05-30;12:30;43161;42900;42100;80;2;655;28375;3645;6743;6064;-2017;1172;-1558;12
2020-05-30;12:45;;43900;42950;;;;;;;;;;;
2020-05-30;13:00;43765;44900;43800;80;2;662;28443;3454;6943;6379;-2036;1171;-1332;12
2020-05-30;13:15;;43550;42750;;;;;;;;;;;
2020-05-30;13:30;42144;42200;41700;80;2;696;28103;3273;6965;6191;-2213;1161;-2115;13
2020-05-30;13:45;;41850;41300;;;;;;;;;;;
2020-05-30;14:00;41207;41500;40900;81;3;687;27621;3114;6950;6171;-2475;1154;-2098;13
2020-05-30;14:15;;41450;40950;;;;;;;;;;;
2020-05-30;14:30;40772;41400;41000;80;3;691;27963;3067;6906;6097;-2546;1150;-2639;13
2020-05-30;14:45;;40850;40550;;;;;;;;;;;
2020-05-30;15:00;40121;40300;40100;81;3;629;28197;3093;6654;5782;-2546;1139;-2910;12
2020-05-30;15:15;;40000;39650;;;;;;;;;;;
2020-05-30;15:30;39454;39700;39200;80;9;645;27902;3171;6435;5792;-2541;1126;-3165;13
2020-05-30;15:45;;39400;38900;;;;;;;;;;;
2020-05-30;16:00;38779;39100;38600;80;9;601;27894;3227;6155;5834;-2510;1127;-3637;12
2020-05-30;16:15;;38900;38250;;;;;;;;;;;
2020-05-30;16:30;38224;38700;37900;81;9;652;27846;3265;5671;5878;-2417;1129;-3891;13
2020-05-30;16:45;;38450;37850;;;;;;;;;;;
2020-05-30;17:00;37839;38200;37800;80;9;644;27696;3417;5302;6047;-1530;1122;-4949;13
2020-05-30;17:15;;38200;37600;;;;;;;;;;;
2020-05-30;17:30;37686;38200;37400;81;6;656;28447;3412;4655;6317;-694;1124;-6318;12
2020-05-30;17:45;;38400;37500;;;;;;;;;;;
2020-05-30;18:00;37983;38600;37600;80;6;659;29093;3451;3994;7071;-321;1117;-7168;12
2020-05-30;18:15;;38950;37950;;;;;;;;;;;
2020-05-30;18:30;38403;39300;38300;81;10;673;30757;3429;3254;7008;-96;1120;-7833;12
2020-05-30;18:45;;39900;38850;;;;;;;;;;;
2020-05-30;19:00;39270;40500;39400;80;10;661;32024;3480;2470;7859;-43;1122;-8393;12
2020-05-30;19:15;;40400;39350;;;;;;;;;;;
2020-05-30;19:30;39208;40300;39300;81;10;865;32171;3475;1661;8924;-43;1126;-9063;13
2020-05-30;19:45;;40150;39200;;;;;;;;;;;
2020-05-30;20:00;38968;40000;39100;81;11;884;32268;3323;935;9292;-43;1124;-8908;13
2020-05-30;20:15;;39550;38700;;;;;;;;;;;
2020-05-30;20:30;38107;39100;38300;80;10;898;32259;3018;424;9332;-43;1129;-9002;14
2020-05-30;20:45;;38850;38100;;;;;;;;;;;
2020-05-30;21:00;37574;38600;37900;80;10;904;32302;2818;151;9215;-43;1131;-8995;14
2020-05-30;21:15;;38600;37950;;;;;;;;;;;
2020-05-30;21:30;37626;38600;38000;79;11;860;32255;3105;24;9038;-43;1136;-8838;13
2020-05-30;21:45;;38650;38100;;;;;;;;;;;
2020-05-30;22:00;38036;38700;38200;80;11;903;32308;3671;1;8709;-43;1137;-8741;14
2020-05-30;22:15;;39550;39100;;;;;;;;;;;
2020-05-30;22:30;39798;40400;40000;80;11;871;32448;4247;0;8796;-44;1130;-7741;13
2020-05-30;22:45;;41600;41250;;;;;;;;;;;
2020-05-30;23:00;42280;42800;42500;80;10;907;32366;4827;1;9869;-43;1141;-6876;13
2020-05-30;23:15;;42850;42600;;;;;;;;;;;
2020-05-30;23:30;42097;42900;42700;80;11;869;32233;5159;0;9329;-42;1145;-6687;13
